fixed tweet,tweet length,number of words,number of lines,number of short words,upload hour,tweet source code,included media(?),number of user mentions,number of links,number of hashtags,emojis,pcfg rules,negativity score,neutrality score,positivity score,part of speech tagging
10 mins    DURKIOOO,19,3,1,2,3,1,1,1,0,3,🎈:1,"{""NP"": {""CD#NNS"": 1, ""NP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""$"": 1, ""N"": 2}"
The Dear fellow Barbz part rlly just made me bust out laughing.  side bar: shout out to Chance doing these kinda numbers independently  you hate to see it  Who God  Bless... ,174,31,1,20,23,1,0,0,1,1,"😂:1,🙏:1,🏽:1,😩:1,😭:1","{""NP"": {""DT#NNP#JJ#NNP#NN#NN"": 1, ""NN#NN"": 1, ""DT#NN#NNS"": 1}, ""PRT"": {""RP"": 2}, ""VP"": {""VBG"": 1, ""VBZ#PRT#S"": 1, ""VBD#SBAR"": 1, ""VBG#NP#ADVP"": 1, ""VB#S"": 1, ""VBP#PRT#S"": 1, ""VBZ"": 1, ""VB#NP#SBAR"": 1, ""VBP#S"": 1}, ""S"": {""NP#ADVP#VP#."": 1, ""NP#:#VP"": 1, ""SBAR#NP#VP#:"": 1}, ""SBAR"": {""S"": 2, ""WHNP#S"": 1}, ""WHNP"": {""WP"": 1}}",0.093,0.657,0.25,"{""D"": 2, ""N"": 7, ""R"": 4, ""V"": 8, ""O"": 4, ""T"": 2, "","": 3, ""P"": 2, ""^"": 2}"
"No matter how good ya  is, it can always be better.",51,11,1,8,20,1,0,0,0,0,😻:1,"{""WHADJP"": {""WRB#JJ"": 1}, ""VP"": {""VBZ"": 1, ""VB#ADJP"": 1, ""MD#ADVP#VP"": 1}, ""S"": {""ADVP#,#NP#VP#."": 1}, ""SBAR"": {""WHADJP#S"": 1}, ""ADVP"": {""DT#NN#SBAR"": 1}, ""ADJP"": {""JJR"": 1}}",0.137,0.435,0.429,"{""D"": 1, ""N"": 1, ""R"": 2, ""A"": 2, ""O"": 2, ""V"": 3, "","": 2}"
"I know this is cliche but its one of the scariest realizations in life. No matter what you do for some ppl, theyll always feel you shouldve done more. Its the most toxic mentality. Yuck.",186,35,1,23,20,1,0,0,0,0,,"{""NP"": {""DT"": 1, ""DT#JJ#NNS"": 1, ""DT#ADJP#NN"": 1, ""PRP$#NP"": 1, ""NP#."": 1}, ""PP"": {""CC#NP"": 1}, ""VP"": {""VBZ#NP"": 1, ""VBP#SBAR"": 1, ""VBP#PP"": 1, ""VB#ADVP"": 1, ""VB#S"": 1, ""VB"": 1}, ""S"": {""ADVP#,#NP#ADVP#VP#."": 1, ""VP#."": 1}, ""SBAR"": {""S"": 1, ""WHNP#S"": 1}, ""ROOT"": {""NP"": 1}, ""WHNP"": {""WP"": 1}, ""ADVP"": {""DT#NN#SBAR"": 1, ""RB#RBR"": 1}, ""ADJP"": {""RBS#JJ"": 1}}",0.078,0.89,0.032,"{""O"": 5, ""V"": 6, ""A"": 4, ""&"": 1, ""L"": 3, ""$"": 1, ""P"": 3, ""D"": 4, ""N"": 5, "","": 5, ""R"": 2, ""!"": 1}"
"Regardless of all that, (cuz we dont know the fakks on that) thank you Wendy",76,15,1,9,17,1,0,0,1,0,,"{""NP"": {""DT"": 2, ""DT#NNS"": 1, ""NP#SBAR"": 1}, ""WHNP"": {""WDT"": 1}, ""ADJP"": {""JJ"": 1}, ""PP"": {""ADVP#IN#NP"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VB#S"": 1, ""VBP#S"": 1}, ""S"": {""NP#ADJP#S"": 1, ""NP#NP"": 1, ""PRN#VP"": 1}, ""PRN"": {""-LRB-#S#-RRB-"": 1}, ""SBAR"": {""WHNP#,#S"": 1}, ""ROOT"": {""PP"": 1}}",0.0,0.848,0.152,"{""R"": 1, ""P"": 3, ""D"": 2, ""O"": 4, "","": 3, ""V"": 3, ""N"": 1, ""^"": 1}"
Maddie ,7,1,1,0,20,1,0,0,1,0,😩:1,"{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""^"": 1}"
Ok u know TF what. Im going live right now to cuss yall hoes out starting wit u ,80,18,1,14,20,1,0,0,1,0,😂:1,"{""NP"": {""NN#NN"": 2, ""NP#SBAR"": 1, ""JJ#NN"": 1, ""JJ#JJ#NNS"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP"": 1}, ""VP"": {""VBP#NP"": 1, ""VBG#NP"": 1, ""VBG#NP#ADVP#PP#PP"": 1, ""VB#S"": 1}, ""PP"": {""IN#S"": 1}}",0.0,0.872,0.128,"{""!"": 2, ""O"": 4, ""V"": 5, "","": 1, ""L"": 1, ""R"": 2, ""P"": 3, ""N"": 1}"
Oh ok some of my chirren r being nice to me today. Owwwwwww kisses to my BAWBZ & ONLY my nice BAWBZ. GOOD DAY! *waves bye but sits here to see who finna get clocked next* ,171,36,1,25,19,1,0,0,1,0,,"{""INTJ"": {""UH"": 1}, ""NP"": {""DT"": 1, ""PRP$#NN#NN"": 1, ""NP#VP"": 1, ""NNP#CC#NNP"": 1, ""PRP$#JJ#NN"": 1, ""NP#NP"": 1, ""PRP$#NP"": 1, ""NNP#NNP#."": 1, ""NNS#NN"": 1, ""JJ#JJ#NNS"": 1, ""NP#SBAR"": 1}, ""ADJP"": {""JJ#PP"": 1}, ""ADVP"": {""NN"": 1}, ""VP"": {""VBG#ADJP#ADVP"": 1, ""VBZ#PP"": 1, ""VBP#NP"": 1, ""VB#SBAR"": 1, ""VBZ#ADVP#S"": 1}, ""S"": {""INTJ#VP#."": 1}, ""ROOT"": {""NP"": 1, ""X"": 1}, ""X"": {""SYM"": 1, ""X#NP"": 1}, ""WHNP"": {""WP"": 1}, ""SBAR"": {""WHNP#S"": 1, ""CC#S"": 1}}",0.0,0.741,0.259,"{""!"": 4, ""D"": 4, ""P"": 4, ""N"": 5, ""V"": 9, ""A"": 3, ""O"": 2, "","": 5, ""&"": 2, ""R"": 3}"
Yall betta sit down & leave dem ppl alone  Im TIDE. it always fall back on me when yall act the damn fool. Yall r chirren only a mama can love. And Im yall mama chile  ima go on live again & call yall out by name to cuss yall out. keep getting on my nerves today bawbz,268,58,1,44,19,1,0,0,1,0,"😭:1,🙄:1","{""NP"": {""CC"": 1, ""DT#JJ#NN"": 1, ""JJ#NN#NN"": 1, ""NP#ADVP"": 1, ""NNP#NNP#NN#NN#NN"": 1, ""CC#NN"": 1, ""NP#ADJP"": 1, ""JJ#NN#RP"": 1, ""PRP$#NNS#NN#NN"": 1}, ""PRT"": {""RP"": 3}, ""ADVP"": {""RB#NP"": 1}, ""S"": {""NP#ADVP#NP"": 1, ""NP#ADVP#VP#."": 1, ""CC#NP#VP#."": 1}, ""VP"": {""VB#S"": 2, ""VBP#PRT#S"": 2, ""VBP#NP"": 1, ""VBP#ADVP#PP#SBAR"": 1, ""VB"": 1, ""MD#VP"": 1, ""VB#ADVP#NP#PP#PP"": 1, ""VBG#PP"": 1}, ""WHADVP"": {""WRB"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""ADJP"": {""JJ#PRT"": 1}}",0.163,0.769,0.067,"{""O"": 8, ""R"": 7, ""V"": 13, ""T"": 3, ""&"": 3, ""D"": 4, ""N"": 8, ""L"": 3, "","": 4, ""P"": 5, ""A"": 2, ""^"": 2}"
I-,2,1,1,1,19,1,0,0,1,0,,"{""NP"": {""NNP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1}"
"Superbass 11,459,000 - yes, over 11 million in the US, 18 million worldwide. Starships is 18MM worldwide as well. RIAA only recognizes about 9 million of that for superbass. The other 2 1/2 mill are recognized by billboard but not RIAA.  The end. We can move on now right? ",273,49,1,32,19,1,0,0,1,0,"🙏:1,🏽:1","{""NP"": {""CD#CD"": 1, ""QP"": 2, ""DT#NNP"": 1, ""QP#NNS"": 1, ""NP#,#NP"": 1, ""CD#NNS"": 1, ""DT"": 1, ""DT#JJ#CD#NN"": 1, ""NNP#CONJP#NNP"": 1, ""DT#NN#."": 1}, ""INTJ"": {""UH"": 1}, ""QP"": {""CD#CD"": 2, ""RB#CD#CD"": 1}, ""FRAG"": {""INTJ#,#PP"": 1, ""NP#:#FRAG#."": 1}, ""ROOT"": {""FRAG"": 1, ""NP"": 1}, ""ADVP"": {""RB#RB"": 2}, ""VP"": {""VBZ#NP#ADVP"": 1, ""VBZ#NP"": 1, ""VBN#PP"": 1, ""VBP#VP"": 1, ""VB#PRT#ADVP"": 1, ""MD#VP"": 1}, ""S"": {""NP#ADVP#VP#."": 1}, ""CONJP"": {""CC#RB"": 1}, ""PRT"": {""RP"": 1}}",0.0,0.928,0.072,"{""^"": 7, ""$"": 9, "","": 9, ""!"": 1, ""P"": 8, ""D"": 3, ""A"": 3, ""V"": 6, ""R"": 5, ""N"": 3, ""O"": 2, ""&"": 1}"
 are on time out ,17,4,1,4,14,1,0,0,0,1,,"{""VP"": {""VBP#PP#ADVP"": 1}, ""FRAG"": {""S"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,1.0,0.0,"{""V"": 1, ""P"": 2, ""N"": 1}"
Yall ,5,1,1,1,14,1,0,0,0,0,"😩:1,😂:1","{""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""O"": 1}"
Whos the winner of the  ? Comment your top 3 ,45,10,1,8,18,1,1,0,0,1,😘:1,"{""NP"": {""DT"": 1, ""NP#NP#."": 1, ""CD"": 1, ""NP#NP"": 2}, ""ROOT"": {""NP"": 2}}",0.0,0.517,0.483,"{""L"": 1, ""D"": 3, ""N"": 1, ""P"": 1, "","": 1, ""V"": 1, ""A"": 1, ""$"": 1}"
Youre dope Im boppin to this all day. ,38,8,1,6,17,1,0,0,1,0,😩:1,"{""NP"": {""NNP#NNP#NNP"": 1, ""DT"": 1, ""NP#NP"": 1}, ""VP"": {""VBN#PP"": 1}}",0.0,1.0,0.0,"{""L"": 2, ""A"": 1, ""V"": 1, ""P"": 1, ""O"": 1, ""D"": 1, ""N"": 1, "","": 1}"
Going live whos up?,19,4,1,3,4,1,0,0,0,0,,"{""WHNP"": {""WP"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VBP#NP#PRT"": 1}, ""SQ"": {""VP"": 1}, ""SBARQ"": {""WHNP#SQ#."": 1}, ""ROOT"": {""SBARQ"": 1}}",0.0,1.0,0.0,"{""V"": 2, ""L"": 1, ""T"": 1, "","": 1}"
Omg. Ppl rlly think I was being serious when I said I blocked 2 billion ppl. Is social media frying ppl brain cells or do they just choose to not get my sarcasm? Cuz ch-,169,35,1,23,22,1,0,0,0,0,,"{""VP"": {""VB"": 1, ""VBD#NP"": 1, ""VBD#SBAR"": 1, ""VBG#ADJP"": 1, ""VBD#VP"": 1, ""VBP#SBAR"": 1, ""RB#VB#NP"": 1, ""VBP#S"": 1, ""VB#SBAR"": 1, ""VP#CC#VP"": 1, ""VBG#S"": 1}, ""S"": {""VP#."": 1, ""NP#ADVP#VP#."": 1, ""NP#ADVP#VP"": 1}, ""ROOT"": {""SQ"": 1, ""NP"": 1}, ""NP"": {""QP#NN"": 1, ""JJ#NNS"": 1, ""NN#NNS"": 1, ""NNP#NNPS#:"": 1}, ""WHADVP"": {""WRB"": 1}, ""QP"": {""CD#CD"": 1}, ""SBAR"": {""S"": 3, ""WHADVP#S"": 1}, ""ADJP"": {""JJ#SBAR"": 1}, ""SQ"": {""VBZ#NP#VP#."": 1}}",0.103,0.847,0.05,"{""!"": 1, "","": 3, ""N"": 7, ""R"": 4, ""V"": 10, ""O"": 4, ""A"": 2, ""$"": 2, ""&"": 1, ""P"": 2, ""D"": 1, ""G"": 1}"
I-,2,1,1,1,22,1,0,0,1,0,,"{""NP"": {""NNP#:"": 1}, ""ROOT"": {""NP"": 1}}",0.0,1.0,0.0,"{""G"": 1}"
I yelled. If u know u know ,27,7,1,6,22,1,0,0,1,0,😭:1,"{""VP"": {""VBD"": 1, ""VBP"": 1, ""VBP#SBAR"": 1}, ""ROOT"": {""SBAR"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}}",0.0,1.0,0.0,"{""O"": 3, ""V"": 3, "","": 1, ""P"": 1}"
Oh ok yall bye,14,4,1,4,22,1,0,0,1,0,,"{""INTJ"": {""UH"": 1}, ""FRAG"": {""INTJ"": 1}, ""VP"": {""VBP"": 1}, ""NP"": {""JJ#NN"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.577,0.423,"{""!"": 3, ""O"": 1}"
Wow IG stay stoppin my bag. I went to my settings & theres no block list. Btch they said I done blocked 2 billion ppl I guess I reached the limit,145,31,1,21,22,1,0,0,1,0,,"{""NP"": {""PRP$#NNS"": 1, ""DT#NN#NN"": 1, ""NP#NP"": 1, ""NP#CC#NP"": 1, ""NP#VP"": 1, ""QP#NN"": 1, ""NP#SBAR"": 1}, ""VP"": {""VBP#VP"": 1, ""VBD#PP"": 1, ""VBN"": 1, ""VBD#NP"": 2, ""VBP#SBAR"": 1, ""VBD#SBAR"": 1, ""VB#SBAR"": 1}, ""QP"": {""CD#CD"": 1}, ""SBAR"": {""S"": 4}}",0.222,0.617,0.16,"{""!"": 2, ""V"": 8, ""D"": 4, ""N"": 7, "","": 2, ""O"": 5, ""P"": 1, ""&"": 1, ""Y"": 1, ""$"": 2}"
Btch im tryna unblock Fendi  now that he came on my show I guess we can be friends on the gram again ,101,22,1,16,22,1,0,0,1,0,😩:1,"{""NP"": {""NN#NN#NNP#NNP"": 1, ""NP#ADVP"": 1}, ""VP"": {""MD#VP"": 1, ""VBP#SBAR"": 1, ""VBD#SBAR"": 1, ""VB#NP#ADVP#SBAR"": 1}, ""S"": {""PP#NP#VP"": 1}, ""SBAR"": {""S"": 2, ""IN#S"": 1}}",0.0,0.866,0.134,"{""N"": 4, ""L"": 1, ""V"": 6, ""^"": 1, ""R"": 2, ""P"": 3, ""O"": 3, ""D"": 2}"
Omg yall how do u unblock ppl on ig. I forgot,45,11,1,9,22,1,0,0,0,0,,"{""WHADVP"": {""WRB"": 1}, ""VP"": {""VB#NP#PP"": 1, ""VBP#SBAR"": 1, ""VBD"": 1}, ""SQ"": {""VBP#NP#VP"": 1}, ""SBARQ"": {""WHADVP#SQ"": 1}, ""SBAR"": {""SBARQ"": 1}}",0.0,1.0,0.0,"{""!"": 2, ""O"": 3, ""R"": 1, ""V"": 3, ""N"": 1, ""P"": 1, "","": 1}"
World  STOP   its a supermodels bday. HBD GORGEOUS  Winnie Harlow,65,10,1,4,18,1,1,1,0,0,"🌍:1,😘:1","{""NP"": {""PRP$#ADJP#NN"": 1, ""NNP#NNP#NNP#NNP"": 1}, ""ADJP"": {""DT#JJ"": 1}, ""VP"": {""VBP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.2,0.477,0.323,"{""N"": 3, ""V"": 1, ""L"": 1, ""D"": 1, "","": 1, ""!"": 1, ""A"": 1, ""^"": 2}"
 I get to my desk around 45 mins in to the DJ mix  Ep 14 is up NOW,66,18,1,17,17,1,0,0,1,1,,"{""NP"": {""CD#NNS"": 1, ""DT#NNP#NN"": 1, ""NNP#CD"": 1, ""NP#SBAR"": 1}, ""PP"": {""IN#PP"": 1}, ""ADVP"": {""IN#NP#PP"": 1}, ""VP"": {""VBZ#ADVP#ADVP"": 1, ""VBP#PP#ADVP"": 1}, ""SBAR"": {""S"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 2, ""P"": 4, ""D"": 2, ""N"": 4, ""$"": 2, ""^"": 1, ""R"": 2}"
TayHollyWood bout to dead this whole beef & rock some gold teeth but u got everything else right babe ,102,19,1,14,16,1,0,1,0,0,😘:1,"{""NP"": {""JJ#DT#JJ#NN"": 1, ""DT#JJ#NNS"": 1, ""NN#UCP#NN"": 1, ""NP#ADJP"": 1, ""NP#CC#NP"": 1}, ""ADVP"": {""RB#RB"": 1}, ""VP"": {""ADVP#VBN"": 1}, ""UCP"": {""NP#CC#VP"": 1}, ""ADJP"": {""ADVP#JJ"": 1}}",0.142,0.858,0.0,"{""^"": 1, ""P"": 2, ""V"": 3, ""D"": 2, ""A"": 3, ""N"": 4, ""&"": 2, ""O"": 1, ""R"": 1}"
Whats your fave line on  &  ? ,30,7,1,6,3,1,0,0,0,2,,"{""NP"": {""PRP$#JJ#NN"": 1, ""SYM"": 1, ""NP#RRC"": 1, ""NP#NP#."": 1}, ""RRC"": {""ADVP#NP"": 1}, ""ROOT"": {""NP"": 1}}",0.0,0.58,0.42,"{""L"": 1, ""D"": 1, ""N"": 2, ""P"": 1, ""&"": 1, "","": 1}"
"Thank you, baby",15,3,1,2,0,1,0,0,1,0,,"{""VP"": {""VB#NP#,#NP"": 1}}",0.0,0.444,0.556,"{""V"": 1, ""O"": 1, "","": 1, ""N"": 1}"
Fukkkkk I knew it was smthn I forgot. YIKESSSSSSSSSSS wow why yall aint remind me? ,83,15,1,10,22,1,0,0,1,0,😒:1,"{""NP"": {""JJ#NN"": 1}, ""VP"": {""VBD"": 1, ""VBN#SBAR"": 1, ""VBD#VP"": 1, ""VBD#SBAR"": 1, ""VB#SBAR"": 1, ""VBP#SBAR"": 1}, ""S"": {""VP#."": 1}, ""SBAR"": {""S"": 3, ""WHADVP#S"": 1}, ""WHADVP"": {""WRB"": 1}}",0.0,0.759,0.241,"{""N"": 2, ""O"": 5, ""V"": 5, "","": 2, ""!"": 2, ""R"": 1}"
Well listen then chile ,23,4,1,2,21,1,0,0,1,0,🌚:1,"{""VP"": {""VB"": 1, ""VB#RB#VP"": 1}, ""S"": {""ADVP#VP"": 1}}",0.0,0.588,0.412,"{""!"": 1, ""V"": 1, ""R"": 1, ""^"": 1}"
Girl ok well catch up wit u later. If you know you know,55,13,1,11,21,1,0,0,1,0,😩:1,"{""NP"": {""NN#NN"": 1}, ""PRT"": {""RP"": 1}, ""VP"": {""VB#PRT#NP#ADVP"": 1, ""VBP#RB#VP"": 1, ""VBP"": 1, ""VBP#SBAR"": 1}, ""ROOT"": {""SBAR"": 1}, ""SBAR"": {""S"": 1, ""IN#S"": 1}}",0.0,0.699,0.301,"{""N"": 1, ""!"": 2, ""V"": 3, ""T"": 1, ""P"": 2, ""O"": 3, ""R"": 1, "","": 1}"
And thats why I can never get mad in front of him  i be having to smile real quick ,83,19,1,13,20,1,0,0,1,0,"😭:3,😩:1","{""WHADVP"": {""WRB"": 1}, ""NP"": {""ADJP#NNS"": 1}, ""ADJP"": {""JJ#PP"": 1, ""RB#JJ"": 1}, ""VP"": {""VB#ADJP"": 1, ""VBG#S"": 1, ""VB#VP"": 1, ""VB#NP#VP"": 1, ""MD#ADVP#VP"": 1}, ""SBAR"": {""WHADVP#S"": 1}, ""FRAG"": {""CC#ADVP#SBAR"": 1}, ""ROOT"": {""FRAG"": 1}}",0.0,0.745,0.255,"{""&"": 1, ""L"": 1, ""R"": 3, ""O"": 3, ""V"": 5, ""A"": 2, ""P"": 3, ""N"": 1}"
,0,0,0,0,20,1,0,0,1,0,"🙏:1,🏽:1",{},0.0,0.0,0.0,{}
,0,0,0,0,20,1,0,0,1,0,😭:1,{},0.0,0.0,0.0,{}
,0,0,0,0,20,1,0,0,1,0,,{},0.0,0.0,0.0,{}
Send me your questions & your phone number if you want me to call you. Bout to pull up to my desk    ,101,22,1,19,19,1,0,0,0,4,,"{""NP"": {""PRP$#NNS"": 1, ""PRP$#NN#NN"": 1, ""NP#CC#NP"": 1}, ""S"": {""NP#NP"": 1, ""VP#."": 1}, ""VP"": {""VBP#S"": 1, ""VB#S#SBAR"": 1, ""VB#PRT#PP"": 1, ""VB#S"": 1}, ""SBAR"": {""IN#S"": 1}, ""PRT"": {""RP"": 1}}",0.0,0.88,0.12,"{""V"": 4, ""O"": 4, ""D"": 3, ""N"": 4, ""&"": 1, ""P"": 4, "","": 1, ""R"": 1, ""T"": 1}"
,0,0,0,0,19,1,1,0,1,0,,{},0.0,0.0,0.0,{}
Congratulations to The Big Day out now on his new album . Im honored to be on  &  - yall asked me to bring back Roman. Hes bakk,127,28,1,22,17,1,1,1,0,3,,"{""NP"": {""DT#NNP"": 1, ""PRP$#JJ#NN"": 1, ""SYM"": 1, ""NP#VP"": 1, ""NP#:#NP"": 1}, ""PRT"": {""RP"": 2}, ""VP"": {""VBD#PRT#ADVP#PP"": 1, ""VB#PRT#NP"": 1, ""VBN#S"": 1, ""VB#PP"": 1, ""VB#ADJP"": 1}, ""S"": {""VP#."": 1}, ""ADJP"": {""VBN#S"": 1}}",0.0,0.749,0.251,"{""N"": 3, ""P"": 6, ""D"": 2, ""A"": 3, ""R"": 3, "","": 3, ""L"": 2, ""V"": 3, ""&"": 1, ""O"": 2, ""^"": 1}"
You played that off so smooth chile I-  10s across the board for the transition from twerk stance to family reunion shoulder shimmy/2 step. YES MAAM!!!!!!  And I love DAD. ,172,30,1,16,15,1,0,0,1,0,"😅:1,😂:1","{""NP"": {""NN#NN"": 1, ""NN#NN#NN"": 1, ""ADJP#JJ#NN"": 1, ""SBAR#:#NP"": 1}, ""WHNP"": {""WDT"": 1}, ""ADJP"": {""RB#JJ"": 1, ""JJ#PP#PP"": 1}, ""ADVP"": {""RP#ADJP"": 1}, ""VP"": {""ADVP#VBP#NP"": 1, ""VBD#NP"": 1, ""VBZ"": 1, ""VBP#NP"": 1}, ""S"": {""S#CC#S#."": 1}, ""SBAR"": {""WHNP#S"": 1}}",0.0,0.699,0.301,"{""O"": 2, ""V"": 3, ""P"": 5, ""T"": 1, ""R"": 1, ""A"": 1, ""^"": 1, ""G"": 1, ""$"": 1, ""D"": 2, ""N"": 9, "","": 3, ""!"": 2, ""&"": 1}"
Good morning,12,2,1,1,14,1,0,0,0,0,,"{""INTJ"": {""JJ#NN"": 1}, ""ROOT"": {""INTJ"": 1}}",0.0,0.256,0.744,"{""A"": 1, ""N"": 1}"
"I started doing  to have a lil fun w/my fans. I now have the most listened to show on Apple Music. I dont think ppl understand. Dont put limits on yourself. Please. I love you guys so much for the love & support. Im from South Side Jamaica Queens, NYC. like what? ",264,52,1,36,15,1,0,0,0,1,😢:1,"{""NP"": {""DT#NN#NN#NN#NNS"": 1, ""DT#JJS"": 1, ""NP#SBAR"": 1, ""NP#CC#NP"": 1, ""NNP#NNP#NNP#NNP"": 1, ""NP#,#NP"": 1}, ""VP"": {""VBG#S"": 1, ""VBD#S"": 2, ""VB#PP"": 2, ""VBP#NP"": 1, ""VBP"": 1, ""VBP#SBAR"": 3, ""VBD#NP#PP"": 1, ""VBD#ADVP#PP"": 1}, ""S"": {""NP#ADVP#VP#."": 1, ""VP#."": 1}, ""ROOT"": {""INTJ"": 1, ""FRAG"": 1}, ""ADVP"": {""RB#RB"": 1}, ""PP"": {""IN#WHNP"": 1}, ""SBAR"": {""S"": 4}, ""INTJ"": {""UH#."": 1}, ""WHNP"": {""WP"": 1}, ""FRAG"": {""PP#."": 1}}",0.0,0.676,0.324,"{""O"": 7, ""V"": 13, ""P"": 8, ""D"": 3, ""A"": 1, ""N"": 8, "","": 9, ""R"": 4, ""^"": 6, ""&"": 1, ""L"": 1}"
,0,0,0,0,15,1,0,0,1,0,,{},0.0,0.0,0.0,{}
 MAJOR ANNOUNCEMENT  IS GOING DOWN FRIDAY @ 12PM PST  3PM EST LINK IN MY IG BIO TO  MY ISLAND GIRL PLAYLIST FUN FACT: my last episode of  was the most listened to show on Beats 1 Radio This YEARlove you ,203,40,1,28,15,1,1,0,0,2,"👂:1,🔥:1,🎈:2,😘:1","{""NP"": {""CD"": 1, ""NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NNP#NN#NNP#NNP"": 1, ""PRP$#JJ#NN"": 1, ""DT#JJS"": 1, ""NNP#CD#NNP#DT#NNP"": 1, ""SBAR"": 1, ""NP#FRAG"": 1}, ""FRAG"": {""NP"": 1, ""X#:#NP#ADVP#VP"": 1}, ""X"": {""SYM"": 1, ""X#NP"": 2}, ""ADVP"": {""IN"": 1}, ""VP"": {""VB#PP"": 1, ""VBD#S"": 1, ""VBD#NP#NP"": 1, ""VBG#NP"": 1, ""VBZ#VP"": 1}, ""SBAR"": {""S"": 1}, ""SINV"": {""FRAG#VP#NP"": 1}, ""ROOT"": {""SINV"": 1}}",0.0,0.902,0.098,"{""A"": 2, ""N"": 14, ""V"": 5, ""R"": 2, ""^"": 2, ""P"": 6, ""$"": 3, ""D"": 5, "","": 1, ""O"": 1}"
"Their only concern is clout on IG. nail techs have switched up too. Ive had ppl tell me Ill do ur feet cuz its u but I dont do feet  we used to get nails, toes AND FEET DONE!!! they dont wanna wash & braid yall hair cuz they not getting IG likes off that. No passion",266,57,1,44,20,1,0,0,1,0,🏽:1,"{""NP"": {""PRP$#JJ#NN"": 1, ""NN#NNS"": 2, ""NP#,#NP"": 1, ""NNP#NNP#NNP"": 1, ""NP#SBAR"": 2, ""JJ#JJ#NN"": 1, ""DT"": 1, ""NP#VP"": 1, ""NP#CC#NP"": 2}, ""VP"": {""VBZ#NP"": 1, ""VBN#ADVP"": 1, ""VBP#VP"": 2, ""VBP#NP"": 1, ""VBP#SBAR"": 1, ""VB#NP#SBAR"": 1, ""VBN#S"": 1, ""VBD#VP"": 1, ""VB"": 1, ""VBP#NP#S"": 1, ""VBZ#PRT#NP"": 1, ""VBG#SBAR"": 1, ""VBN#NP#S"": 1, ""VBD#S"": 1}, ""S"": {""RB#VP"": 1, ""S#CC#S#."": 1}, ""ROOT"": {""INTJ"": 1}, ""ADVP"": {""RB#RB"": 1}, ""SBAR"": {""S"": 5}, ""PRT"": {""RP"": 1}, ""INTJ"": {""UH#UH"": 1}}",0.137,0.799,0.064,"{""D"": 3, ""A"": 1, ""N"": 12, ""V"": 17, ""P"": 4, ""^"": 2, "","": 5, ""T"": 2, ""R"": 2, ""L"": 3, ""O"": 8, ""&"": 3}"
I have many questions. I jumped when he came off them steps  yall,65,13,1,10,17,1,0,0,1,0,😭:1,"{""NP"": {""JJ#NNS"": 1}, ""VP"": {""VBP#NP"": 1, ""VBZ#ADJP"": 1, ""VBD#PRT#SBAR"": 1, ""VBD#SBAR"": 1}, ""WHADVP"": {""WRB"": 1}, ""PRT"": {""RP"": 1}, ""ADJP"": {""JJ"": 1}, ""SBAR"": {""S"": 1, ""WHADVP#S"": 1}}",0.0,1.0,0.0,"{""O"": 4, ""V"": 3, ""A"": 1, ""N"": 2, "","": 1, ""R"": 1, ""T"": 1, ""D"": 1}"
,0,0,0,0,16,1,1,0,1,0,,{},0.0,0.0,0.0,{}
Bloop! ,7,1,1,0,1,1,0,0,1,0,😩:1,"{""VP"": {""VB"": 1}, ""S"": {""VP#."": 1}}",0.0,1.0,0.0,"{""!"": 1, "","": 1}"
You can just ask Ken ,21,5,1,5,1,1,1,0,0,0,🗣:1,"{""VP"": {""MD#ADVP#VP"": 1}}",0.0,1.0,0.0,"{""O"": 1, ""V"": 2, ""R"": 1, ""^"": 1}"
